Color,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
Yellow,0.0240063,0.05763568,0.998049,-0.1171886,-0.08392415,0.9895573,3.870285,3.870285,1,1,4.060587,0.02499628
Yellow,0.02558612,0.04465536,0.9986748,-0.1222386,-0.0748599,0.9896735,4.031784,4.031784,1,1,4.079685,0.01909828
Yellow,0.02381786,0.03576577,0.9990764,-0.1272908,-0.07187003,0.9892582,4.042328,4.042328,1,1,4.10568,0.02599525
Yellow,0.01967225,0.03080026,0.999332,-0.1199203,-0.06132584,0.9908876,4.050858,4.050858,1,1,4.124433,0.01875257
Yellow,0.01356451,0.02727681,0.9995359,-0.1151437,-0.05438272,0.9918591,4.056442,4.056442,1,1,4.149479,0.02504635
Yellow,0.006390662,0.02404079,0.9996905,-0.09965523,-0.04112247,0.9941719,4.061386,4.061386,1,1,4.169031,0.01955128
Yellow,-0.0003821423,0.02141916,0.9997705,-0.08622815,-0.0236208,0.9959953,4.09761,4.09761,1,1,4.19462,0.02558947
Yellow,-0.005564627,0.01900396,0.999804,-0.06674264,0.006027284,0.9977521,4.102661,4.102661,1,1,4.21319,0.01856947
Yellow,-0.009796898,0.01626868,0.9998197,-0.06425565,0.004470888,0.9979235,4.100342,4.100342,1,1,4.238266,0.02507591
Yellow,-0.01295078,0.01435815,0.999813,-0.07000744,-0.001739505,0.9975449,4.046249,4.046249,1,1,4.257595,0.01932907
Yellow,-0.01528129,0.01384958,0.9997873,-0.06449991,-0.01872283,0.9977421,3.929794,3.929794,1,1,4.282756,0.02516127
Yellow,-0.01685039,0.01418001,0.9997575,-0.06105137,-0.03772032,0.9974216,3.812897,3.812897,1,1,4.301295,0.01853895
Yellow,-0.01807147,0.01465349,0.9997293,-0.05943361,-0.03422582,0.9976454,3.815079,3.815079,1,1,4.32764,0.02634525
Yellow,-0.0201178,0.01257845,0.9997185,-0.04112271,-0.02075209,0.9989386,3.786392,3.786392,1,1,4.345646,0.01800585
Yellow,-0.02277203,0.006894572,0.9997169,-0.04231296,-0.02261371,0.9988484,3.695511,3.695511,1,1,4.371428,0.02578259
Yellow,-0.02579047,-0.001434705,0.9996663,-0.04852347,-0.02412441,0.9985307,3.660721,3.660721,1,1,4.390498,0.01906967
Yellow,-0.02843604,-0.01124043,0.9995324,-0.04696722,-0.02191193,0.9986561,3.654922,3.654922,1,1,4.41726,0.02676201
Yellow,-0.03086715,-0.02179132,0.9992859,-0.03804061,-0.0074006,0.9992488,3.626038,3.626038,1,1,4.436523,0.01926327
Yellow,-0.03263601,-0.03173327,0.9989634,-0.03283704,0.003540052,0.9994544,3.528656,3.528656,1,1,4.462255,0.02573204
Yellow,-0.03408943,-0.03992878,0.9986209,-0.0370331,0.0006713871,0.9993138,3.451019,3.451019,1,1,4.480073,0.0178175
Yellow,-0.03523334,-0.04663697,0.9982904,-0.02581813,0.008712857,0.9996287,3.430298,3.430298,1,1,4.504949,0.02487612
Yellow,-0.03590765,-0.05314733,0.9979408,-0.01606755,0.02301032,0.9996061,3.41745,3.41745,1,1,4.523531,0.01858187
Blue,-0.0362251,-0.0579803,0.9976603,-0.03363059,0.01171883,0.9993656,3.354111,3.354111,1,1,4.550096,0.0265646
Blue,-0.03503142,-0.06623223,0.9971891,-0.03103643,0.0159302,0.9993913,3.33902,3.33902,1,1,4.602427,0.05233145
Blue,-0.03445209,-0.06862654,0.9970474,-0.03099094,0.02694731,0.9991564,3.298141,3.298141,1,1,4.630053,0.02762604
Blue,-0.03399513,-0.07005288,0.9969639,-0.03338671,0.02789347,0.9990532,3.265808,3.265808,1,1,4.659858,0.02980471
Blue,-0.0334479,-0.07066917,0.9969389,-0.03250152,0.02693201,0.9991088,3.214905,3.214905,1,1,4.679491,0.01963329
Blue,-0.03320511,-0.072067,0.9968469,-0.03334077,0.03071623,0.9989719,3.176071,3.176071,1,1,4.704128,0.02463722
