Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Yellow,False,-0.09401682,-0.04859255,0.9943841,0.04644779,-0.04101566,0.9980783,2.659103,2.659103,1,1,4.661802,0.02250671
0,Yellow,False,-0.09402957,-0.04858545,0.9943832,0.04608182,-0.04130579,0.9980834,2.659439,2.659439,1,1,4.683263,0.02146053
0,Yellow,False,-0.09428507,-0.04850853,0.9943627,0.04634166,-0.04115359,0.9980776,2.663803,2.663803,1,1,4.705163,0.02190018
0,Yellow,False,-0.09438585,-0.0486519,0.9943462,0.04656993,-0.04121409,0.9980645,2.66803,2.66803,1,1,4.72802,0.02285671
0,Yellow,False,-0.0944409,-0.04870607,0.9943383,0.04644807,-0.041611,0.9980537,2.663681,2.663681,1,1,4.74643,0.01841068
0,Yellow,False,-0.09455693,-0.04851295,0.9943367,0.0464481,-0.04122955,0.9980695,2.663467,2.663467,1,1,4.766493,0.02006245
0,Yellow,False,-0.09452247,-0.04860307,0.9943356,0.04656988,-0.04161077,0.998048,2.659683,2.659683,1,1,4.782674,0.01618099
0,Yellow,False,-0.09445145,-0.04814548,0.9943646,0.04728737,-0.04351842,0.9979329,2.652405,2.652405,1,1,4.805411,0.02273703
0,Yellow,False,-0.09422677,-0.04786973,0.9943992,0.04675362,-0.043595,0.9979547,2.650116,2.650116,1,1,4.827907,0.02249622
0,Yellow,False,-0.0942479,-0.04756367,0.9944119,0.04719612,-0.04451053,0.9978934,2.648544,2.648544,1,1,4.848468,0.02056122
0,Yellow,False,-0.09413742,-0.04737674,0.9944313,0.04699736,-0.04524259,0.9978699,2.648148,2.648148,1,1,4.865232,0.01676321
0,Yellow,False,-0.09419625,-0.04740122,0.9944246,0.04684523,-0.04650954,0.9978188,2.647446,2.647446,1,1,4.883208,0.01797676
0,Yellow,False,-0.09407078,-0.04734926,0.9944389,0.04669198,-0.04792795,0.9977589,2.63826,2.63826,1,1,4.905096,0.02188778
0,Yellow,False,-0.09392834,-0.04759764,0.9944406,0.04608187,-0.04745517,0.9978098,2.625946,2.625946,1,1,4.928243,0.02314663
0,Yellow,False,-0.09406187,-0.04757972,0.9944288,0.04222138,-0.04554782,0.9980695,2.600891,2.600891,1,1,4.949055,0.02081251
0,Yellow,False,-0.09403142,-0.04755983,0.9944326,0.04095495,-0.04035985,0.9983456,2.577179,2.577179,1,1,4.971944,0.02288914
0,Yellow,False,-0.09382314,-0.04709682,0.9944743,0.04180965,-0.04269467,0.998213,2.548065,2.548065,1,1,4.99998,0.02803612
0,Yellow,False,-0.09381568,-0.04652691,0.9945018,0.03833031,-0.04035975,0.9984497,2.561035,2.561035,1,1,5.015731,0.01575089
